Time,L_PWM,R_PWM,L_Force_kg,R_Force_kg,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
3.67,0.6000000000000001,0.0,59.800000000000004,0.0,18.8,3.1,5.5,0.9,-1.0,-13.3,62.2,6.0
3.68,1.4000000000000001,0.0,55.800000000000004,0.6000000000000001,20.0,1.8,0.2,-0.1,-2.2,-12.8,60.800000000000004,7.7
3.69,0.0,0.2,59.900000000000006,1.7000000000000002,22.8,2.567014274017716,4.2,-2.158618520166379,-1.1288018479200739,-13.3,60.6,8.0
3.7,0.8,0.0,62.1,1.3,20.700000000000003,3.3000000000000003,1.8,-4.7,-4.1000000000000005,-15.3,57.66210487761724,8.1
3.71,0.0,0.0,60.0,0.0,20.83237444619123,3.5,0.5,-3.1,-4.9,-14.100000000000001,56.87216091882392,9.600000000000001
3.72,1.0,0.0,62.400000000000006,0.0,22.700000000000003,1.3,1.5,-6.5,-4.7,-12.5,53.800000000000004,7.1000000000000005
3.73,0.0,0.0,66.5,0.0,25.6,0.7000000000000001,2.1,-8.6,-7.0,-13.100000000000001,48.900000000000006,9.3
3.74,0.6000000000000001,2.2,67.8,2.2,25.63570290283306,0.1,0.1,-5.8532187863008485,-4.515977475847761,-11.9,44.1,9.700000000000001
3.75,0.4,0.4,71.0,1.2000000000000002,26.3,0.1,2.1,-8.1,-6.118186746866652,-11.5,44.5,13.0
3.7600000000000002,2.8000000000000003,4.4,76.7,0.0,27.8,1.2000000000000002,-1.771593822017152,-6.300000000000001,-9.1,-11.0,40.900000000000006,11.9
3.77,1.6,0.0,78.80000000000001,2.8000000000000003,26.200000000000003,-0.7000000000000001,1.2000000000000002,-8.5,-7.0,-8.1,33.800000000000004,14.200000000000001
3.7800000000000002,4.0,0.0,87.80000000000001,1.1,28.6,-1.2000000000000002,-0.0877484131587284,-8.565284254299689,-7.2,-9.4,33.18796540158687,14.600000000000001
3.79,0.0,0.0,97.0,2.3000000000000003,29.0,-2.1183895112059106,-1.2184943503392403,-9.1,-10.5,-7.6000000000000005,27.6,13.8
3.8000000000000003,2.0,2.2,106.80000000000001,0.0,27.8,-3.5,-3.3000000000000003,-13.3,-10.8543472250922,-8.0,23.0,14.9
3.81,0.0,0.0,110.9,0.0,29.791510717685494,-3.8000000000000003,-0.4,-13.4,-10.5,-5.9,20.3,18.0
3.8200000000000003,4.800000000000001,0.0,120.10000000000001,0.5,27.3,-7.0,-0.495811982672378,-13.8,-11.671092601711832,-5.800000000000001,15.4,16.3
3.83,0.0,1.4000000000000001,126.7,0.1,30.15893399022919,-4.0,0.9,-12.100000000000001,-11.100000000000001,-7.2,9.886039840511952,18.2
3.84,0.0,0.2,133.70000000000002,3.8000000000000003,29.8,-2.0,1.0591244841304257,-15.219024143674138,-10.8,-3.6,5.0,17.900000000000002
3.85,0.0,1.2000000000000002,138.6,78.30000000000001,29.6,-5.4,-0.8,-15.5,-9.200000000000001,-5.7,0.8891748087605212,-0.4
3.86,0.0,1.6,136.3,83.30000000000001,30.5,-4.5,1.8,-14.030378434882971,-9.200000000000001,-3.8000000000000003,3.3000000000000003,2.3000000000000003
3.87,0.0,0.0,136.3,88.80000000000001,30.200000000000003,-4.907550716732347,2.2,-15.295187993501818,-9.4,-2.8000000000000003,6.829352126464033,3.1226181122000014
3.88,0.0,0.0,131.5,101.10000000000001,31.5,-4.919067577564178,0.1,-14.700000000000001,-10.3,-2.3000000000000003,8.1,4.51822871217637
3.89,0.0,0.0,125.9,105.4,27.700000000000003,-8.1,-0.30000000000000004,-17.2,-11.3,-2.1,10.882415440296217,7.4
3.9,1.2000000000000002,0.4,122.10000000000001,119.4,27.5,-10.921936442012349,-1.8,-13.100000000000001,-8.977599120783845,-4.0,12.100000000000001,7.4
3.91,2.6,0.8,113.7,122.9,28.8,-9.200000000000001,0.6000000000000001,-17.8,-9.3,-1.7000000000000002,13.200000000000001,9.4
3.92,2.4000000000000004,0.0,104.10000000000001,134.70000000000002,26.700000000000003,-9.552777029078365,-2.9000000000000004,-16.6,-10.3,-1.420000852944629,15.200000000000001,10.663536246176028
3.93,0.0,0.0,96.80000000000001,136.8,28.193778147729965,-10.8,-0.4,-16.0,-10.100000000000001,-1.4000000000000001,14.900189818040268,13.8
3.94,0.0,0.0,91.0,139.70000000000002,29.1,-10.4,-0.9,-12.700000000000001,-5.6000000000000005,-0.8,16.2,17.400000000000002
3.95,0.6000000000000001,0.0,84.80000000000001,138.6,26.37307345902071,-10.3,-1.2000000000000002,-16.400000000000002,-6.2,-0.0,13.600000000000001,20.6
3.96,0.0,0.0,0.30000000000000004,137.5,26.5,-10.9,-1.6,-12.8,-5.431403677594187,2.054853345072967,13.9,19.200000000000003
3.97,3.2,0.0,0.0,134.3,23.6,-11.4,5.1178945424280675,-13.4,-4.3,1.2000000000000002,12.212390703285791,21.900000000000002
3.98,2.2,3.8000000000000003,0.0,127.60000000000001,25.1,-12.434663517258425,8.5,-13.0,-5.9,2.2,9.5,17.400000000000002
3.99,0.0,0.0,0.0,118.30000000000001,23.679119645499664,-12.076667209128315,14.700000000000001,-13.9,-2.3000000000000003,1.9244280939294165,6.4,18.400000000000002
4.0,0.0,0.4,2.7,111.4,23.12722675568375,-13.3,21.400000000000002,-11.200000000000001,-4.2,0.3246093462194227,1.1,14.964288793419227
4.01,1.8,1.4000000000000001,0.0,102.0,20.900000000000002,-12.600000000000001,23.900000000000002,-12.0,-1.959047444063767,0.9170725740078723,-0.0,14.0
4.0200000000000005,0.6000000000000001,0.0,3.0,91.10000000000001,18.7,-14.4,30.400000000000002,-8.8,-0.16721296204938263,3.0,15.4,13.100000000000001
4.03,1.6,0.0,0.0,86.7,20.3,-13.9,31.022509601889766,-10.604698524961982,-0.8336358158672077,2.014363378811962,15.0,13.200000000000001
4.04,0.0,0.0,0.0,78.80000000000001,16.2,-16.2,34.7,-8.762224165780728,-1.0,2.8000000000000003,15.700000000000001,13.700000000000001
4.05,0.0,0.0,0.0,72.2,17.2,-14.9,38.800000000000004,-8.539996832893285,-0.8,3.5,14.4,13.3
4.0600000000000005,0.2,0.0,0.0,67.3,17.7,-14.049958971056082,43.5,-8.200000000000001,3.7,3.9000000000000004,14.700000000000001,11.200000000000001
4.07,0.0,0.4,1.6,63.6,15.700000000000001,-16.1,50.2,-5.324225993868849,5.0,7.1000000000000005,13.3,10.3
4.08,0.0,0.4,3.4000000000000004,62.0,16.6,-15.4,48.1,-4.800000000000001,4.6000000000000005,3.5,13.100000000000001,9.4
4.09,0.8,1.8,0.0,61.1,14.4,-18.0,53.7,-3.2,6.5,6.074371713216753,9.3,9.1
4.1,0.0,0.0,0.0,65.5,11.200000000000001,-16.900000000000002,54.7,-5.9,7.6000000000000005,3.5,8.87321785501836,7.4
4.11,0.0,0.0,0.0,59.1,10.857552708602588,-16.6,57.54650316229099,-1.7000000000000002,9.0,3.2,11.200000000000001,5.300000000000001
4.12,1.0,0.0,1.7000000000000002,61.300000000000004,9.600000000000001,-15.200000000000001,58.2,0.8,8.4,4.5,5.800000000000001,6.1000000000000005
4.13,0.2,0.0,0.0,60.0,6.632758121748071,-14.9,62.5,-1.9000000000000001,10.337117033196098,4.4,8.3,7.9
4.14,1.8,2.2,3.0,60.400000000000006,6.300000000000001,-15.290381733059762,62.7,1.7000000000000002,11.8,4.452234493376629,10.0,4.425534201543414
4.15,0.0,2.2,1.8,59.2,5.6000000000000005,-15.558405699604597,64.97603973587451,-0.1,13.600000000000001,4.7,8.1,4.3
4.16,0.0,2.2,0.0,57.5,2.7,-15.5,64.60000000000001,-0.6000000000000001,14.600000000000001,5.300000000000001,7.521869538714754,4.7
4.17,2.2,0.4,0.9,62.1,3.992766908582417,-14.0,62.400000000000006,1.5,15.4,4.6308715396885445,7.4,2.6
4.18,0.6000000000000001,1.6,2.8000000000000003,62.900000000000006,2.6,-14.4,66.0,4.0,16.5,5.4,6.1000000000000005,3.0
4.19,0.0,0.0,0.0,56.300000000000004,-0.1903936068899405,-14.921206590590678,61.900000000000006,2.525179894451871,17.8,1.9000000000000001,5.6000000000000005,0.22212682934854172
4.2,3.2,0.8,0.0,58.300000000000004,1.158965223123568,-12.73144740247423,61.300000000000004,3.6,17.3,1.8,3.4000000000000004,1.7000000000000002
4.21,0.0,0.0,0.0,58.6,0.6000000000000001,-11.600000000000001,61.400000000000006,5.800000000000001,18.377224753637048,1.7000000000000002,4.5,-1.412196923312569
4.22,2.8000000000000003,0.8,0.0,58.900000000000006,-1.0,-15.100000000000001,60.0,5.9,22.1,0.9,4.3,-2.9000000000000004
4.23,0.0,0.0,0.0,60.5,-2.6,-12.700000000000001,61.1,7.5,22.1,2.0991138535695826,2.3000000000000003,-3.342257773666716
4.24,4.2,3.6,0.0,59.900000000000006,-2.4000000000000004,-9.200000000000001,57.1518456419043,7.9,21.400000000000002,3.0,0.7047111319738282,-3.7
4.25,3.0,0.0,0.0,65.3,-3.2,-12.18483202051216,56.504560846442715,8.959498664497731,24.900000000000002,-0.1,1.6,-1.948790197830155
4.26,0.0,0.2,2.8000000000000003,65.10000000000001,-4.516264092164272,-12.0,51.7,8.68207644140217,25.700000000000003,1.880683813070262,1.7000000000000002,-5.7
4.2700000000000005,1.8,0.4,0.0,65.10000000000001,-6.6000000000000005,-11.8,49.92067905043969,10.288715539405398,25.700000000000003,1.7000000000000002,1.8,-5.5
4.28,1.2000000000000002,0.0,0.0,69.2,-6.0,-10.700000000000001,46.900000000000006,9.71225937965627,25.358086974583212,0.8,-1.0,-6.5
4.29,2.2,0.0,2.8000000000000003,72.4,-5.5,-9.9,43.8290407475883,13.165813264571938,25.400000000000002,-1.1,-1.1,-7.2
4.3,0.0,2.8000000000000003,0.0,74.60000000000001,-8.3,-11.8,38.669373893302485,11.700000000000001,27.0,-0.939806809321943,0.1,-8.5
4.3100000000000005,0.6000000000000001,0.0,0.0,78.60000000000001,-5.6000000000000005,-9.77873985927016,35.0,14.600000000000001,25.900000000000002,-2.6,0.2,-11.5
4.32,2.6,0.0,0.0,88.10000000000001,-9.3,-12.0,30.976175286903704,13.8,28.5,-2.2,-1.7000000000000002,-10.600000000000001
4.33,0.0,0.6000000000000001,0.0,95.80000000000001,-9.0,-8.881196948104803,25.200000000000003,15.100000000000001,29.900000000000002,-4.5,-2.2053218836968624,-11.0
4.34,0.0,2.4000000000000004,0.0,103.7,-10.200000000000001,-9.200000000000001,22.701259092526733,15.136060449034971,29.0,-3.1,3.6,-12.200000000000001
4.3500000000000005,0.0,0.0,0.0,108.5,-9.541029908098515,-7.2,17.900000000000002,15.3,31.200000000000003,-3.6,1.1,-10.8
4.36,0.0,0.0,1.7000000000000002,118.2,-12.100000000000001,-9.0,14.5,15.200000000000001,29.8,-3.2,0.1,-10.8
4.37,1.4000000000000001,0.6000000000000001,0.0,126.80000000000001,-10.8,-7.0,9.3,16.8,29.200000000000003,-2.9437278409098617,1.5,-13.0
4.38,2.8000000000000003,0.0,0.2,132.6,-11.5,-4.7,6.1000000000000005,18.5,31.700000000000003,-4.4,0.03097840267383138,-13.9
4.39,0.0,0.0,0.4,139.70000000000002,-10.05384562771189,-6.118068311997863,-0.21693991900299983,20.0,31.6,-4.4,1.0,-17.900000000000002
4.4,3.4000000000000004,2.0,77.80000000000001,134.5,-9.469273835067375,-8.200000000000001,-1.6,0.5,31.700000000000003,-6.4,-0.6000000000000001,-16.400000000000002
4.41,0.0,0.4,83.30000000000001,138.20000000000002,-10.0,-5.1000000000000005,2.1,0.1,29.415682230651424,-6.0,-1.0,-14.700000000000001
4.42,0.0,3.0,91.80000000000001,140.20000000000002,-13.804036724564355,-5.6000000000000005,6.0,1.7000000000000002,30.200000000000003,-5.6000000000000005,-0.9,-16.421184305053828
4.43,0.0,0.0,96.80000000000001,137.0,-8.0,-4.6000000000000005,6.2,3.1,29.3,-7.1000000000000005,-2.5,-16.8
4.44,1.0,0.0,110.4,127.60000000000001,-9.5,-3.7,10.5,7.800000000000001,30.8,-7.7,2.1,-12.600000000000001
4.45,0.0,0.4,118.10000000000001,121.7,-10.0,0.1,12.8,11.0,29.8,-7.0,-0.8,-12.5
4.46,0.0,0.0,126.2,113.9,-8.1,-3.0,15.700000000000001,13.200000000000001,30.1,-7.5,-1.3,-14.100000000000001
4.47,0.0,1.2000000000000002,133.0,104.80000000000001,-7.5,3.075220240215933,17.1,14.3,27.400000000000002,-7.2,0.4,-13.3
4.48,0.0,2.2,133.5,96.0,-8.5,-0.4,16.93605114865875,15.700000000000001,27.51538046593843,-8.115113327820483,-0.8,-17.6
4.49,1.0,0.0,140.70000000000002,89.0,-7.4276397451676335,-0.1,12.5,18.59475422354663,28.1,-9.269526293523306,-0.1,-16.1
4.51,1.2000000000000002,0.6000000000000001,141.6,77.60000000000001,-8.156654489475017,-1.1,12.297376015373873,18.0,27.200000000000003,-10.958127625066616,-0.0256504740814818,-16.2
4.5200000000000005,0.0,2.0,134.5,0.6000000000000001,-7.6000000000000005,-0.5544081200037957,12.5,19.74170217118806,26.900000000000002,-10.8,1.9000000000000001,-15.4
4.53,0.0,3.8000000000000003,133.9,0.9,-7.1000000000000005,-0.4,10.200000000000001,17.7,25.200000000000003,-11.260324863538694,6.4,-14.9
4.54,0.0,0.8,127.4,0.0,-7.2,1.842329950826993,8.700000000000001,15.700000000000001,23.5,-13.600000000000001,9.700000000000001,-16.5
4.55,0.2,1.4000000000000001,123.0,4.0,-3.6,0.2,5.9,16.2,23.400000000000002,-11.200000000000001,14.8,-12.200000000000001
4.5600000000000005,1.6,0.0,112.4,0.0,-2.0,3.2,6.0,16.8,22.659493200956565,-14.857999916525035,19.8,-11.200000000000001
4.57,0.0,0.6000000000000001,100.9,0.0,-0.7155403404273029,0.9,-1.5700421355897998,16.396786991363395,22.0,-12.4,21.638317597061434,-9.1
4.58,1.0,1.0,97.30000000000001,3.7,0.30000000000000004,4.2,16.6,17.8,19.58188518089366,-13.259227465687067,28.8,-11.249077772641279
4.59,0.0,0.0,86.7,0.0,0.7000000000000001,4.800000000000001,16.5,14.577504025894076,19.400000000000002,-14.200000000000001,30.5,-10.52699273788963
4.6000000000000005,0.0,0.0,79.30000000000001,0.0,0.2,2.1,15.100000000000001,14.8,18.649281446225555,-13.700000000000001,38.7,-11.8
4.61,0.2,0.0,74.4,0.2,2.4000000000000004,4.4,14.4,11.200000000000001,15.0,-13.9,39.60610487353667,-8.1
4.62,0.0,0.0,66.60000000000001,0.9,0.3660984431687375,3.2,13.8,10.100000000000001,17.6,-16.19727752483996,43.5,-5.9
4.63,0.0,0.0,67.2,0.0,2.2,5.4,10.9,8.5,15.700000000000001,-13.100000000000001,46.1,-6.908049925978866
4.64,0.0,0.6000000000000001,64.8,0.0,3.3000000000000003,2.7,9.9,8.764182882868768,14.700000000000001,-14.9,49.400000000000006,-2.8000000000000003
4.65,3.8000000000000003,0.6000000000000001,62.2,0.0,7.506316438845396,8.0,8.9,9.8,12.600000000000001,-12.3,55.7,-4.9
4.66,0.0,0.0,62.2,0.0,9.200000000000001,2.0,10.600000000000001,8.550374509471128,12.8,-14.200000000000001,56.7,-3.6
4.67,0.0,0.0,59.0,0.0,10.100000000000001,5.2,9.700000000000001,9.303215748498484,9.9,-15.200000000000001,56.0,-4.6000000000000005
4.68,0.4,0.4,60.0,0.9,11.8,3.3000000000000003,11.4,7.360715669692692,9.0,-16.1,61.6,-1.8
4.69,0.0,0.0,60.5,0.8,10.200000000000001,7.2,9.0,6.0,9.4,-15.4,62.900000000000006,-3.7378584234688046
4.7,0.0,0.0,59.800000000000004,0.0,12.644377412034483,4.295731660989282,7.1000000000000005,7.4,7.917842666700874,-15.02805843614431,62.400000000000006,0.2604277757831547
4.71,1.6,2.2,57.2,2.4000000000000004,12.600000000000001,4.2,5.708061976048236,3.589172776363118,4.823007516660334,-13.3,64.10000000000001,1.2000000000000002
4.72,0.8,0.0,58.2,0.0,14.3,4.4,8.9,3.908927176123709,7.0,-13.5,64.4,2.839643743571874
4.73,0.0,1.0,63.1,3.1,14.700000000000001,3.3000000000000003,5.9,1.4000000000000001,3.1,-14.3,67.10000000000001,0.7000000000000001
4.74,0.0,1.2000000000000002,58.300000000000004,0.4,15.650383029050033,2.8000000000000003,4.827309014161712,2.1,2.8000000000000003,-12.5,63.7,2.9000000000000004
4.75,0.0,0.0,59.800000000000004,2.2,18.5,2.4346193866154375,5.5,2.1,3.9000000000000004,-16.8,64.5,4.208547002902289
4.76,0.0,2.2,59.5,0.9,20.1,4.7,7.6000000000000005,0.9,-1.7000000000000002,-13.600000000000001,63.1,4.9
4.7700000000000005,0.0,0.0,62.400000000000006,2.3000000000000003,19.200000000000003,4.5,4.4,-2.9000000000000004,-2.3000000000000003,-12.4,60.800000000000004,4.143445568676278
4.78,2.6,1.8,62.400000000000006,1.0,21.5,4.6000000000000005,5.1000000000000005,-0.6000000000000001,-0.7000000000000001,-12.870195341716318,63.800000000000004,3.1
4.79,3.0,1.4000000000000001,61.800000000000004,0.0,20.9738124843254,5.79523234776343,4.7,-0.30000000000000004,-5.2,-14.9,58.0,7.2
4.8,0.0,0.0,58.800000000000004,3.8000000000000003,19.400000000000002,-0.2,-0.30000000000000004,-2.6,-5.528708271439569,-11.200000000000001,57.7,7.384582616378569
4.8100000000000005,1.4000000000000001,1.4000000000000001,62.7,2.1,23.14384476404104,1.6,0.6000000000000001,-3.5,-2.5421217928996085,-11.600000000000001,53.0,7.7
4.82,0.0,0.0,63.300000000000004,0.5,24.700000000000003,2.192438901807251,1.8,-7.5,-5.300000000000001,-11.700000000000001,52.0,10.200000000000001
4.83,6.0,0.6000000000000001,63.900000000000006,0.0,24.6,0.30000000000000004,-1.3,-7.2,-2.9000000000000004,-11.600000000000001,50.1,10.017714493732916
4.84,1.6,0.0,65.3,0.0,23.1,-2.3000000000000003,-0.1,-6.1000000000000005,-7.5,-8.8,45.41091748793797,9.3
4.8500000000000005,0.0,0.0,73.9,0.7000000000000001,26.0,-1.3,-1.0,-6.4,-7.322309831025907,-10.200000000000001,43.7,9.3
4.86,0.0,1.6,74.7,0.30000000000000004,24.6,0.7656762947599295,-0.4,-6.0,-6.9,-10.5,39.0,11.07046916746218
4.87,0.0,0.8,83.4,0.0,30.0,0.3926406056491973,0.0,-8.12243141030973,-7.525110161480681,-10.700000000000001,36.9,16.211834031727992
4.88,0.4,0.2,89.2,0.4,27.467108596685716,0.1,1.2832672986530325,-8.532477570763389,-8.926545589925196,-8.3,33.1,15.0
4.89,0.0,0.0,95.60000000000001,2.9000000000000004,30.46132434516398,-2.2962583061400195,0.4,-9.9,-9.8,-7.528628702514742,26.5,15.100000000000001
4.9,0.0,0.6000000000000001,103.60000000000001,1.0,30.0,-1.9000000000000001,0.1,-12.4,-9.1,-8.0,23.0,15.5
4.91,0.0,1.8,109.5,0.0,27.707018721579985,-4.4,2.2,-15.100000000000001,-8.0,-8.223279272324344,18.6,16.2
4.92,0.0,3.6,119.5,0.0,27.3,-4.0,1.0,-13.0,-9.0,-5.4,14.600000000000001,18.7
4.93,3.6,2.4000000000000004,130.0,0.0,29.1,-5.1000000000000005,-3.5,-14.100000000000001,-10.9,-7.5,9.200000000000001,17.6
4.94,1.2000000000000002,0.0,133.6,0.0,28.3,-6.4,-1.366858337806969,-15.572527837739067,-11.4,-3.5,4.7,19.6
4.95,0.0,0.2,136.8,76.80000000000001,29.6,-3.6,2.7,-17.400000000000002,-10.8,-6.0,-0.5,-0.8
4.96,2.8000000000000003,3.4000000000000004,141.1,82.80000000000001,29.3,-7.5,-0.5,-14.200000000000001,-11.4,-5.7,3.5,4.3629585730009985
4.97,0.0,1.0,136.3,88.30000000000001,28.400000000000002,-5.947749567257132,3.1,-14.855320882771839,-9.200000000000001,-4.9,8.3,5.300000000000001
4.98,0.0,0.8,132.5,98.7,27.6,-7.405588699482459,-0.30000000000000004,-13.939955958213805,-8.030724567811296,-4.1000000000000005,10.0,7.4
4.99,2.8000000000000003,1.6,128.3,106.4,30.0,-4.7,-0.2,-12.4344409675615,-9.3,-2.6,12.5,6.6000000000000005
5.0,0.8,0.0,122.10000000000001,110.5,28.036184382329484,-7.6000000000000005,0.8,-18.0,-7.29252443093446,-2.8000000000000003,13.8,10.4
5.01,0.0,1.2000000000000002,110.2,128.3,27.3,-10.100000000000001,-0.622542768444898,-16.6,-7.417189652415818,-0.8,14.100000000000001,10.0
5.0200000000000005,0.0,0.0,104.5,132.5,28.200000000000003,-10.3,-0.4,-16.1,-8.8,-1.1,14.9,12.0
5.03,0.0,0.4,98.0,136.1,28.0,-8.1,0.8,-14.3,-8.200000000000001,-1.7000000000000002,13.700000000000001,15.9
5.04,0.0,1.2000000000000002,87.7,139.1,26.197710981769397,-11.47186437816048,-0.0,-17.553998734274728,-8.967965498495246,2.8733254321822552,16.900000000000002,14.8
5.05,1.6,0.0,83.7,137.8,26.249456425668455,-12.8,-0.2,-12.9,-7.331605258215262,-0.0,11.5,18.150208063917628
5.0600000000000005,3.6,2.4000000000000004,1.3,141.1,26.400000000000002,-10.9,2.7,-14.9,-4.3,1.2000000000000002,13.700000000000001,20.5
5.07,0.0,0.0,3.6,136.8,23.400000000000002,-11.3,6.5,-14.4,-5.4,0.5,13.937505896416894,20.5
5.08,1.2000000000000002,0.6000000000000001,0.0,127.80000000000001,24.6,-11.3,9.200000000000001,-13.700000000000001,-2.2,2.3000000000000003,8.431758268784934,18.3
5.09,0.0,0.0,1.5,121.60000000000001,24.1,-11.681995394362573,17.104609880800332,-13.200000000000001,-2.2,2.8000000000000003,7.61015620688219,20.200000000000003
5.1000000000000005,0.0,1.0,0.0,111.30000000000001,23.400000000000002,-10.8,20.1,-10.600000000000001,-2.2,0.8,2.7,15.0
5.11,0.0,3.0,0.0,100.60000000000001,19.400000000000002,-15.3,23.5,-12.3,-4.3,1.7000000000000002,-0.1,16.84315318014096
5.12,0.0,0.0,0.0,93.0,19.8,-15.100000000000001,25.6,-9.8,-2.3000000000000003,2.5,15.8,15.5
5.13,0.4,0.0,1.4000000000000001,87.2,18.7179171699538,-13.100000000000001,30.6,-9.9,-0.10353729291314556,2.0,14.700000000000001,15.5
5.14,0.0,0.4,0.1,79.0,18.8,-15.5,38.300000000000004,-9.546221577818775,-1.0,2.1,11.4,10.8
5.15,0.4,2.6,0.0,74.10000000000001,18.2,-16.2,42.1,-4.7,1.5,4.701498240369581,12.3,11.200000000000001
5.16,0.2,0.0,0.0,70.2,18.400000000000002,-12.4,43.800000000000004,-6.5,4.151365783642608,3.2,14.8,13.8
5.17,0.0,0.0,0.0,66.4,14.9,-16.786484301113607,44.900000000000006,-5.4,4.1000000000000005,3.9000000000000004,13.8,9.1
5.18,0.0,0.0,0.2,64.7,13.8,-15.4,48.800000000000004,-4.0,4.89816823224552,5.4,14.600000000000001,8.700000000000001
5.19,0.0,0.0,1.4000000000000001,60.800000000000004,14.600000000000001,-15.15904445715628,50.971400711317386,-6.300000000000001,4.755583822087648,6.1000000000000005,13.600000000000001,8.8
5.2,1.2000000000000002,0.0,0.0,59.900000000000006,12.4,-13.600000000000001,53.6,-1.6522367663449529,7.2,5.1000000000000005,10.3,8.3
5.21,1.4000000000000001,0.0,0.9,58.800000000000004,12.4,-17.5,60.29755265216262,-6.0,9.200000000000001,4.0,12.700000000000001,8.8
5.22,0.0,0.6000000000000001,0.0,61.5,10.057407490721046,-14.8,62.300000000000004,-3.1,7.9,3.7,8.4,5.5
5.23,0.6000000000000001,1.0,3.5,56.5,7.249283213168198,-16.3,60.1,-1.9000000000000001,10.0,4.982182750816908,7.125318770384818,4.2
5.24,1.2000000000000002,0.0,0.0,61.7,5.800000000000001,-14.4,62.68181752095087,0.1504644483084989,11.600000000000001,4.9,6.99333194902329,4.9
5.25,0.0,2.6,0.0,62.0,4.4,-16.2,62.176670343063726,0.5373668655651331,12.4,4.465415604962534,4.804737775349976,4.800000000000001
5.26,1.2000000000000002,3.2,0.0,59.300000000000004,5.9,-13.100000000000001,64.44669850180281,0.880732518098775,15.9,4.6000000000000005,9.600000000000001,4.5
5.2700000000000005,0.0,0.0,0.7000000000000001,54.6,5.4,-15.9,66.7,1.9000000000000001,18.347772351187267,5.295317341189389,9.1,3.0
5.28,1.2000000000000002,2.2,0.0,59.1,5.1000000000000005,-17.6,65.96600741054867,1.5,18.5,4.0,5.6000000000000005,0.40548943761752093
5.29,0.0,0.0,0.30000000000000004,59.5,2.8000000000000003,-15.4,65.3,1.7000000000000002,17.5,4.337390723878516,5.456207013670851,0.4
5.3,0.0,0.0,0.1,57.6,2.0907894236780193,-14.5,63.32873258374575,5.2,21.229059212865042,2.9000000000000004,4.800000000000001,1.9426940662782042
5.3100000000000005,0.0,0.0,0.0,59.2,-1.0212597466154518,-12.600000000000001,64.0,6.0,20.599011147663646,2.8000000000000003,2.3589857918000052,-0.9
5.32,0.0,3.6,0.2,62.300000000000004,-2.7,-15.100000000000001,61.900000000000006,7.800000000000001,19.458658735817934,1.8,0.7000000000000001,-2.6
5.33,0.8,0.0,0.0,61.800000000000004,-1.1942120816422117,-14.8,59.900000000000006,5.800000000000001,20.0,2.5,1.8329425404186332,-1.6
5.34,0.0,0.2,0.0,59.0,-2.6,-11.848196799017478,57.24841649594833,8.4,23.5,2.7,1.3,-4.800000000000001
5.3500000000000005,1.0,0.0,0.0,58.6,-3.9000000000000004,-14.200000000000001,55.400000000000006,8.0,23.6,1.5,1.3,-4.016616847629793
5.36,0.0,3.6,0.0,62.6,-4.4,-12.4,52.800000000000004,10.600000000000001,23.5,1.2000000000000002,1.7000000000000002,-4.1000000000000005
5.37,0.0,3.0,0.0,64.0,-5.219569240817914,-11.9,48.900000000000006,11.200000000000001,25.5,2.6,2.9000000000000004,-5.300000000000001
5.38,0.0,3.2,1.2000000000000002,68.3,-4.800000000000001,-11.0,45.400000000000006,11.0,26.1,1.6,0.4,-5.300000000000001
5.39,0.0,1.8,1.9000000000000001,69.7,-5.5,-11.700000000000001,41.7,11.200000000000001,25.700000000000003,0.4,0.3559671655682497,-7.0
5.4,0.0,0.0,0.0,75.8,-7.0,-11.4,38.2,13.600000000000001,28.200000000000003,1.3,0.6000000000000001,-9.700000000000001
5.41,0.0,1.8,0.0,86.10000000000001,-7.2,-9.4,35.2,14.04385888581773,27.900000000000002,-2.0,-0.2,-9.1
5.42,0.0,0.0,1.4000000000000001,88.4,-8.041354249287984,-10.294295241380777,31.0,13.18169452886356,28.200000000000003,-4.492944714505003,-1.7000000000000002,-11.9
5.43,2.0,2.6,0.0,95.0,-9.700000000000001,-10.37126511515903,26.400000000000002,13.200000000000001,28.700000000000003,-3.5,-0.9,-10.9
5.44,0.0,2.0,0.0,102.7,-8.6,-6.7,21.95199014837401,15.315430632153406,27.200000000000003,-0.7000000000000001,0.0,-10.100000000000001
5.45,1.4000000000000001,0.0,1.1,110.7,-11.4,-7.0,18.71990274140421,18.3,28.200000000000003,-3.2621664394112417,-1.7000000000000002,-12.617221393083826
5.46,0.0,2.0,2.4000000000000004,122.10000000000001,-8.700000000000001,-4.9,15.37529118055563,18.6,31.6,-4.0,1.5669399125632608,-13.8
5.47,0.6000000000000001,0.8,1.6,125.5,-11.600000000000001,-5.495866461729873,9.1,16.7,30.3,-3.1,2.3000000000000003,-13.200000000000001
5.48,2.8000000000000003,0.0,0.0,133.0,-9.949857165692082,-7.4,4.3,17.5,28.6,-2.7304127814920864,-0.37041673410495585,-15.009934499822696
5.49,0.0,1.4000000000000001,0.0,136.6,-11.3,-5.2,-1.4000000000000001,21.200000000000003,30.5,-5.0,0.2,-14.3
