Time,L_PWM,R_PWM,L_Force_kg,R_Force_kg,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
3.61,0.0,50.6,0.0,71.3,15.0,-13.700000000000001,21.1,-6.5,0.0,2.2,11.9,8.200000000000001
3.62,0.0,40.2,0.0,71.7,14.100000000000001,-10.4,21.8,-7.300000000000001,2.8000000000000003,1.8,13.5,9.8
3.63,2.6,26.0,0.0,64.60000000000001,11.064246074626041,-13.100000000000001,27.6,-4.5,2.1,4.2,11.3,9.200000000000001
3.64,0.0,20.0,2.8000000000000003,66.8,12.3,-11.307276526745113,28.6,-3.2,5.31973216081021,4.7,14.427484782118663,10.741624131116083
3.65,0.0,13.8,0.0,61.1,11.5,-15.053026391771258,31.80544308243273,-3.8000000000000003,7.5,5.9,12.100000000000001,9.200000000000001
3.66,0.0,10.200000000000001,0.0,63.0,9.94358103487725,-12.100000000000001,32.63133474851999,-3.0,6.402058511988792,4.3003318569903515,11.534689628144912,8.6
3.67,0.0,3.8000000000000003,0.0,58.300000000000004,9.4,-11.9,39.800000000000004,-4.5,8.8,6.0,12.5,8.5
3.68,0.2,4.2,2.1,62.6,6.1000000000000005,-11.5,38.400000000000006,-1.6,8.700000000000001,6.300000000000001,10.3,7.6000000000000005
3.69,1.8,0.0,1.2000000000000002,59.2,6.9,-14.861881317356415,41.800000000000004,-0.30000000000000004,6.4,2.5496130976073417,10.0,7.5
3.7,0.0,2.2,1.2000000000000002,57.900000000000006,8.5,-13.9,42.1,-0.9379344648189742,8.663216610637487,2.7,9.9,3.8000000000000003
3.71,0.0,0.2,0.5,57.400000000000006,8.6,-12.303647409090056,45.1,-2.993011502284578,9.5,3.0,7.0,3.0
3.72,1.4000000000000001,1.8,1.1,59.900000000000006,4.6000000000000005,-12.8,49.91223031404676,1.7000000000000002,10.923953543049299,4.0,9.0,5.0
3.73,0.0,0.0,0.0,57.1,5.2,-12.600000000000001,49.715329236167236,-0.8,10.9,4.800000000000001,5.7,0.6000000000000001
3.74,2.6,4.6000000000000005,1.2000000000000002,61.7,5.5,-13.255693699288909,49.800000000000004,1.4000000000000001,12.5,1.7000000000000002,7.9,2.6
3.75,0.0,0.0,0.0,58.400000000000006,2.8000000000000003,-10.9,51.800000000000004,2.6,13.4,3.2,7.5,2.890596382886204
3.7600000000000002,0.0,2.2,1.8,61.7,3.4000000000000004,-9.467704512459354,52.2,3.3000000000000003,14.700000000000001,5.515358910489125,6.5,2.0
3.77,0.0,0.0,0.4,58.800000000000004,1.8,-12.3,53.5,0.4,13.9,3.2,9.4,3.572264606446153
3.7800000000000002,0.4,1.2000000000000002,0.0,61.1,2.5,-11.8,55.152815442576255,3.3000000000000003,15.4,4.420348664146379,7.0,1.4000000000000001
3.79,0.0,1.0,0.7000000000000001,59.400000000000006,-1.2000000000000002,-12.100000000000001,54.300000000000004,3.8000000000000003,13.95860455651742,3.6,4.938613275043826,-0.5
3.8000000000000003,0.0,1.0,0.8,59.7,-1.7000000000000002,-10.4,55.158859820291944,6.0,15.600000000000001,3.4000000000000004,5.4,-2.1
3.81,0.0,0.0,2.8000000000000003,57.400000000000006,-0.7000000000000001,-10.700000000000001,55.2,5.4,15.867715066580137,2.881362182954033,7.5,-1.7000000000000002
3.8200000000000003,0.0,2.4000000000000004,0.6000000000000001,61.1,-1.6,-12.8,54.32250296177159,7.1000000000000005,16.464922648155316,1.1,2.6,-1.4000000000000001
3.83,0.4,1.8,0.6000000000000001,60.900000000000006,-2.36114953076086,-12.0,53.52628432823763,6.6000000000000005,16.8,1.1971537709967872,4.4,-2.8000000000000003
3.84,2.4000000000000004,7.800000000000001,0.7000000000000001,60.6,-2.3000000000000003,-12.200000000000001,53.2,6.4,19.84390334041665,1.5,2.7,-3.1
3.85,0.0,3.8000000000000003,0.7000000000000001,61.0,-4.7,-7.459891013834021,53.900000000000006,7.300000000000001,19.6,2.4000000000000004,4.3,-3.8000000000000003
3.86,2.8000000000000003,8.8,0.0,62.2,-5.800000000000001,-9.700000000000001,53.0,9.5,20.71981560032047,-0.6000000000000001,3.0514559000171477,-2.8000000000000003
3.87,0.0,14.200000000000001,0.0,67.4,-5.300000000000001,-10.9,49.6,6.7,20.0,2.4000000000000004,3.2,-3.4000000000000004
3.88,0.0,20.200000000000003,1.2000000000000002,66.7,-5.7,-10.581702276542408,49.30421779780644,9.9,21.700000000000003,2.9684065389499135,3.028880603874836,-5.800000000000001
3.89,0.0,28.400000000000002,0.0,68.3,-6.0,-8.5,47.300000000000004,8.6,23.6,0.30000000000000004,3.1,-4.315314410436343
3.9,2.6,42.0,4.4,70.9,-4.60850949291333,-8.1,47.5,8.9,23.191128592916478,-0.7000000000000001,-1.2000000000000002,-4.762311270549562
3.91,0.0,46.800000000000004,0.4,76.10000000000001,-5.6000000000000005,-7.864234595653801,44.10901651274511,11.700000000000001,22.93222041508488,-0.8814810544309334,2.2,-7.7
3.92,0.0,67.2,0.9,80.4,-6.300000000000001,-9.0,45.300000000000004,9.986003913109702,22.200000000000003,-0.7000000000000001,-2.4000000000000004,-7.800000000000001
3.93,0.0,80.0,0.6000000000000001,83.80000000000001,-7.0,-7.7,40.800000000000004,12.100000000000001,23.900000000000002,-0.30000000000000004,-0.2,-9.75583020765795
3.94,0.0,99.80000000000001,0.0,91.30000000000001,-8.1,-7.6000000000000005,39.7,11.600000000000001,22.900000000000002,-1.3,-0.19973723155147655,-7.6000000000000005
3.95,0.2,121.80000000000001,1.0,94.5,-8.9,-8.5,34.6,9.933103901181923,24.400000000000002,-1.5,-0.1,-7.9613313106831605
3.96,0.0,135.20000000000002,4.3,107.0,-9.600000000000001,-8.060823385866566,33.300000000000004,13.9,24.5,-3.3000000000000003,0.6000000000000001,-9.4
3.97,0.0,147.8,2.0,112.2,-9.200000000000001,-6.1000000000000005,31.400000000000002,14.0,26.6,-1.7000000000000002,0.8706159144828639,-10.4
3.98,0.0,155.4,0.0,117.7,-8.6,-5.9,26.6,12.100000000000001,26.3,-3.7,0.8,-8.1
3.99,2.0,160.8,0.0,123.4,-10.0,-5.1000000000000005,25.0,14.200000000000001,25.0,-4.1000000000000005,-0.4,-10.82126523886454
4.0,0.0,156.20000000000002,0.0,128.1,-8.5,-4.4,23.3,13.4,26.5,-3.0,-0.1,-13.600000000000001
4.01,0.0,154.60000000000002,0.0,130.20000000000002,-9.0,-3.2,18.6,17.024499005261674,24.700000000000003,-3.5,-1.3,-12.3
4.0200000000000005,3.0,142.6,3.8000000000000003,135.70000000000002,-9.3,-5.5,14.9,18.400000000000002,24.971595940952227,-4.800000000000001,-1.0,-13.700000000000001
4.03,3.6,141.4,80.5,137.6,-8.0,-4.440798341545933,14.3,0.2,25.243109327904513,-3.7,0.7000000000000001,-13.600000000000001
4.04,7.0,131.20000000000002,83.80000000000001,137.9,-12.0,-3.053478302333934,8.200000000000001,2.0,23.8,-6.800000000000001,1.2000000000000002,-12.100000000000001
4.05,7.6000000000000005,113.4,87.4,138.9,-8.700000000000001,-3.6,6.7,2.0,24.400000000000002,-2.8000000000000003,1.4000000000000001,-15.8
4.0600000000000005,14.8,96.80000000000001,94.10000000000001,135.9,-10.749402515927407,-2.6,2.9000000000000004,4.677646829617341,25.700000000000003,-6.215550547424678,-0.8,-14.200000000000001
4.07,20.200000000000003,76.60000000000001,102.4,130.4,-7.4,-2.2,-0.6000000000000001,5.6000000000000005,25.8,-5.1000000000000005,0.7000000000000001,-10.5
4.08,29.400000000000002,63.400000000000006,112.30000000000001,126.2,-7.0,0.6000000000000001,1.1,6.800000000000001,25.700000000000003,-6.775171163423813,0.9,-12.511215448632877
4.09,40.6,50.2,118.2,121.80000000000001,-9.9,-2.0166386901235938,1.7000000000000002,8.351701523368973,23.900000000000002,-6.528683868986506,2.1,-13.700000000000001
4.1,59.400000000000006,35.800000000000004,124.5,112.7,-9.871025517332551,-1.3,4.1000000000000005,9.9,23.819699732087912,-7.800000000000001,0.1,-15.352506617546624
4.11,74.4,28.0,129.5,106.30000000000001,-10.200000000000001,-2.3000000000000003,2.5,8.673731575895092,23.200000000000003,-7.2,-1.8,-13.5
4.12,96.2,17.8,135.5,101.4,-8.0,-2.4000000000000004,7.511436583984508,8.906711558424227,23.1,-5.6000000000000005,-1.3,-13.117614768933233
4.13,115.60000000000001,11.600000000000001,136.1,95.30000000000001,-7.861910419658772,-2.3060100490416646,8.1,11.757899747221261,22.700000000000003,-7.800000000000001,-4.1000000000000005,-11.936214011540526
4.14,139.20000000000002,11.8,138.8,89.7,-6.9,1.1,8.760499131885396,13.5,21.005958064100813,-9.0,-0.30000000000000004,-12.600000000000001
4.15,157.0,3.4000000000000004,139.4,82.60000000000001,-6.2,1.5,14.600000000000001,16.0,20.329464844870333,-6.9,-0.0,-13.200000000000001
4.16,175.4,5.4,140.0,79.10000000000001,-6.2,0.7000000000000001,14.200000000000001,18.21582725997166,21.8,-10.80964969717985,-0.30000000000000004,-11.8
4.17,187.8,3.4000000000000004,133.4,1.7000000000000002,-3.2,0.4,14.3,14.700000000000001,20.900000000000002,-10.50288156600386,-1.2000000000000002,-11.3
4.18,195.4,0.4,132.0,0.2,-3.6,1.7000000000000002,15.200000000000001,15.5,19.6,-10.4,1.6,-11.0
4.19,197.60000000000002,0.0,125.0,0.0,-5.432526190764457,0.9,13.4,13.9,20.400000000000002,-10.700000000000001,-3.5,-10.721790579568895
4.2,195.60000000000002,0.0,122.7,0.8,-4.6000000000000005,0.6000000000000001,11.5,15.41716962847723,21.314478098142516,-11.600000000000001,-1.8,-10.600000000000001
4.21,182.20000000000002,1.6,111.9,0.0,-4.5,-0.2,10.8,12.8,20.200000000000003,-10.100000000000001,2.6,-11.0
4.22,168.8,3.2,107.9,0.0,-1.7000000000000002,1.5291903759192815,8.9,12.3,19.3,-11.200000000000001,3.4998745022511435,-11.0
4.23,152.8,1.8,97.30000000000001,0.0,-1.2000000000000002,2.2,8.1,13.200000000000001,19.3,-11.600000000000001,6.0,-10.600000000000001
4.24,132.0,0.6000000000000001,96.4,1.7000000000000002,-1.2000000000000002,3.9000000000000004,6.116790860425094,11.666939392235989,16.3,-10.0,8.934426046668179,-8.200000000000001
4.25,107.80000000000001,1.4000000000000001,83.0,0.1,2.4000000000000004,3.0,4.697846997676205,12.100000000000001,16.2,-12.4,11.4,-7.5
4.26,92.80000000000001,0.2,82.30000000000001,1.2000000000000002,2.8000000000000003,3.5,5.610252297668729,13.9,16.7,-10.9,13.8,-6.2
4.2700000000000005,66.0,0.0,73.9,1.8,1.5,2.11648963055725,2.4000000000000004,13.5,14.700000000000001,-12.600000000000001,18.900000000000002,-6.300000000000001
4.28,54.400000000000006,2.2,71.60000000000001,0.0,1.7000000000000002,5.1393059912436065,13.306314182881053,10.0,14.0,-12.700000000000001,22.393424936776064,-5.1000000000000005
4.29,38.2,2.6,69.3,0.0,2.2,4.6000000000000005,11.700000000000001,9.1,16.0,-13.5,23.6,-5.953602247456006
4.3,29.400000000000002,0.0,67.5,0.0,2.0,3.090057375077677,11.626300024845404,7.509631823408543,13.100000000000001,-14.4,25.200000000000003,-4.3
4.3100000000000005,18.400000000000002,0.0,64.3,0.1,5.6000000000000005,1.3,9.4,5.1000000000000005,14.4,-13.600000000000001,30.900000000000002,-5.9
4.32,10.0,0.8,64.2,3.0,2.9416192208816563,1.4000000000000001,11.3,8.4,9.3,-15.0,33.84904610805991,-4.208412454951602
4.33,7.6000000000000005,0.0,60.0,0.0,6.7,2.7,12.0,9.5,9.9,-12.600000000000001,36.4,-5.800000000000001
4.34,6.4,0.0,61.6,2.0,7.541409727729469,5.2,13.700000000000001,6.210697142796124,10.3,-13.4,37.7,-3.0
4.3500000000000005,0.0,0.0,60.1,0.0,7.6000000000000005,4.800000000000001,9.700000000000001,5.6000000000000005,9.200000000000001,-11.700000000000001,37.611668318466855,-1.0
4.36,5.6000000000000005,0.0,60.800000000000004,1.4000000000000001,11.4,3.187328816367616,12.0,6.1000000000000005,5.838710927501049,-13.9,40.900000000000006,-1.8
4.37,1.4000000000000001,1.2000000000000002,59.7,0.0,7.7,5.6000000000000005,9.5,5.9,7.2,-13.3,45.900000000000006,-0.35661180600699954
4.38,2.0,0.0,61.2,2.8000000000000003,10.100000000000001,3.2531688849541323,8.4,3.5,9.600000000000001,-11.5,44.6,-0.4
4.39,0.0,1.2000000000000002,59.6,0.0,10.200000000000001,3.1,7.4,3.4000000000000004,6.1000000000000005,-11.9,48.800000000000004,-0.8395917785568452
4.4,1.8,0.2,60.400000000000006,0.8,11.997129085103419,4.696272537666966,7.981856826371598,4.097797814635406,5.7,-12.700000000000001,48.2,0.2
4.41,1.4000000000000001,0.0,58.2,1.9000000000000001,11.9,4.0,6.300000000000001,2.1,3.5,-14.03334746462298,49.400000000000006,2.4000000000000004
4.42,1.4000000000000001,1.0,58.5,0.0,10.200000000000001,4.4,6.2,3.1,3.7,-12.0,54.1,2.4000000000000004
4.43,0.0,0.0,59.0,2.4000000000000004,14.600000000000001,3.122407077032911,6.300000000000001,1.5,2.7,-12.943040890555876,55.2,1.4000000000000001
4.44,0.0,0.0,62.400000000000006,4.5,15.100000000000001,4.380117871762622,5.987352624506745,-0.2,3.3000000000000003,-13.0,53.89897636691458,1.0266055572213768
4.45,0.0,0.2,59.900000000000006,0.8,14.700000000000001,3.0,5.7,0.1,2.5329152660074423,-10.618293230268154,53.800000000000004,3.459334339728115
4.46,0.0,0.0,58.400000000000006,0.30000000000000004,16.5,3.6,3.9000000000000004,1.1,0.8697830505040779,-10.3,56.0,3.1
4.47,1.4000000000000001,0.0,61.1,0.0,16.1,3.2,6.300000000000001,-1.2546754192471126,-0.2,-12.895510785647382,53.1,4.1000000000000005
4.48,0.0,0.0,59.400000000000006,1.2000000000000002,17.900000000000002,3.2962726513673846,5.800000000000001,-2.3000000000000003,-3.0,-9.600000000000001,56.400000000000006,3.2
4.49,2.0,2.2,61.2,1.1,18.400000000000002,0.7000000000000001,3.7,-3.3000000000000003,-3.7,-11.484732105143227,57.2,6.7
4.51,1.2000000000000002,0.4,60.300000000000004,0.0,17.900000000000002,1.6,4.3,-2.2,-2.2,-10.200000000000001,55.1,5.9
4.5200000000000005,2.6,0.0,60.900000000000006,0.0,18.1,2.6,4.800000000000001,-4.4391836819701505,-1.8,-8.700000000000001,52.5,6.7
4.53,7.800000000000001,2.6,61.6,0.0,17.2,-0.4,2.8000000000000003,-2.7,-1.9000000000000001,-10.807472865677138,54.87948893278674,6.2
4.54,7.2,0.0,61.0,0.0,20.3,-0.7000000000000001,3.9000000000000004,-5.5,-5.1000000000000005,-10.0,52.6,7.4
4.55,15.8,1.2000000000000002,62.0,0.0,18.7,-0.7000000000000001,5.0,-7.6000000000000005,-6.4,-9.200000000000001,50.900000000000006,8.4
4.5600000000000005,21.0,0.0,66.5,0.0,22.129803481079787,4.1000000000000005,5.800000000000001,-5.0,-4.0,-7.899972238689496,48.6,8.1
4.57,28.6,0.0,69.3,3.0,20.6,1.571939776848528,1.2000000000000002,-2.9000000000000004,-6.6000000000000005,-9.395680702559034,46.900000000000006,9.200000000000001
4.58,41.6,0.4,72.10000000000001,0.0,23.3944947978272,0.5,0.6000000000000001,-5.5,-7.926033619945564,-8.098808917895141,48.0,11.700000000000001
4.59,52.800000000000004,1.6,75.7,0.0,23.506404626591863,0.2,0.9,-7.800000000000001,-7.1000000000000005,-9.700000000000001,44.7,8.5
4.6000000000000005,69.2,0.0,78.0,0.0,23.900000000000002,-0.5,0.5,-9.20933743312971,-7.5,-10.200000000000001,42.651105106263905,11.3
4.61,87.60000000000001,0.0,87.0,0.0,24.3,-1.9727212194128538,2.0,-6.7,-5.6000000000000005,-8.8,40.800000000000004,10.700000000000001
4.62,100.0,0.0,91.7,0.1,24.700000000000003,-2.9000000000000004,-0.1,-10.200000000000001,-6.5,-8.5,36.0,13.9
4.63,120.2,0.0,96.4,0.2,21.581983900980976,-2.6,-2.4108393693475425,-7.800000000000001,-8.700000000000001,-6.1000000000000005,35.9,12.600000000000001
4.64,131.8,0.0,104.0,0.30000000000000004,24.200000000000003,-3.6439488438658856,-1.4000000000000001,-9.200000000000001,-6.443490258622436,-7.0,33.4,12.06974957246963
4.65,145.20000000000002,0.0,113.0,3.5,27.3,-3.1,-0.4,-11.200000000000001,-8.1,-7.2,32.5,13.700000000000001
4.66,154.60000000000002,0.8,116.30000000000001,0.0,25.700000000000003,-2.1,-1.8,-8.761707922774685,-7.2,-7.2,28.900000000000002,14.9
4.67,157.4,0.0,123.5,0.8,25.1,-3.6,0.5,-11.8,-7.02798010828272,-6.2,23.6,18.411610224134513
4.68,157.20000000000002,0.2,130.1,0.4,25.900000000000002,0.0,-1.0,-12.51136859825404,-9.0,-4.240967144447637,21.6,13.100000000000001
4.69,154.4,1.4000000000000001,130.9,0.0,25.3,-2.7,-1.9000000000000001,-13.007536039099467,-8.015651113506186,-6.0,20.3,14.8
4.7,142.0,1.8,134.20000000000002,78.4,23.900000000000002,-6.2,-1.5737543900825988,-12.100000000000001,-9.0,-4.909499896728538,14.3,1.2934478161899339
4.71,131.20000000000002,7.2,136.5,82.4,25.700000000000003,-8.5,-0.2,-12.0,-8.0,-4.9,14.600000000000001,-1.5
4.72,113.4,9.200000000000001,133.6,90.2,25.1,-6.800000000000001,-0.6000000000000001,-14.4,-9.0,-4.1000000000000005,8.61105483566893,1.4000000000000001
4.73,100.4,14.8,138.3,96.9,22.865946934532083,-5.300000000000001,-0.8068887378196965,-15.8,-8.04711726448275,-2.1295668576672844,6.300000000000001,2.1
4.74,79.4,19.0,127.80000000000001,100.4,24.224653658381406,-6.079461694499951,0.5677074771700056,-15.483172611956304,-7.0,-4.3,2.107749554635637,3.4166674252843836
4.75,65.60000000000001,32.4,128.6,108.4,24.3,-6.5,0.9,-14.5,-7.5,-2.0,-0.6000000000000001,5.9
4.76,49.0,43.6,122.7,118.0,23.1,-7.212105998825502,0.9483040970417029,-14.083443645042044,-7.5,-1.7000000000000002,1.3,7.6000000000000005
4.7700000000000005,37.0,58.0,114.80000000000001,121.10000000000001,23.8,-7.7,0.7000000000000001,-12.147709804156126,-7.5,-1.6,6.9,10.747340629204668
4.78,28.400000000000002,73.0,107.0,128.5,23.150139284451917,-7.2,0.5,-9.700000000000001,-10.418503745378938,-0.5,7.5,12.555271372672351
4.79,19.8,94.0,101.9,133.20000000000002,24.200000000000003,-8.9,0.1,-11.600000000000001,-7.9,1.7033735974289756,7.001681435523253,12.3
4.8,12.600000000000001,115.80000000000001,94.4,138.9,22.8,-9.0,-2.9000000000000004,-14.8,-5.6000000000000005,-0.7000000000000001,10.200000000000001,12.4
4.8100000000000005,9.0,139.4,90.80000000000001,142.1,21.200000000000003,-7.5,0.5,-14.304430257388706,-5.9,-0.6741923747718743,11.5,13.8
4.82,5.6000000000000005,154.60000000000002,77.4,140.3,21.507955268964878,-10.5,-0.7006618136035453,-14.3,-7.2,-1.2000000000000002,12.8,15.700000000000001
4.83,2.8000000000000003,175.60000000000002,77.0,138.8,22.1,-9.3,-2.4000000000000004,-13.3,-6.17284541583727,0.10794862993055433,12.4,16.8
4.84,0.0,188.0,0.30000000000000004,135.20000000000002,22.1,-8.8,1.5,-10.600000000000001,-5.800000000000001,-1.0,13.200000000000001,16.400000000000002
4.8500000000000005,3.2,198.20000000000002,0.6000000000000001,130.4,22.3,-11.3,-0.9,-12.5,-3.7659672401986386,1.1,12.5,17.400000000000002
4.86,3.0,197.20000000000002,1.0,126.80000000000001,20.3,-11.4,-0.4,-9.600000000000001,-1.0,2.3000000000000003,15.3,15.200000000000001
4.87,0.0,195.60000000000002,0.6000000000000001,119.10000000000001,21.900000000000002,-9.4,1.0,-8.3,-2.0,1.4000000000000001,14.4,16.56916266719545
4.88,0.0,185.0,0.0,117.5,19.8,-12.045840393061289,0.0,-10.700000000000001,-3.1,4.5,14.0,15.700000000000001
4.89,2.2,168.8,0.0,105.60000000000001,18.2,-11.200000000000001,4.0,-10.200000000000001,-2.2,4.572182185146686,9.003770445397866,13.5
4.9,0.6000000000000001,151.20000000000002,3.9000000000000004,101.0,18.2,-8.964653041270822,5.2,-9.600000000000001,0.2,5.1000000000000005,10.634352237114397,13.014022392253898
4.91,1.8,130.4,3.3000000000000003,96.0,16.036468602637846,-10.5,10.960924808315607,-8.5,-3.2,2.8000000000000003,7.1000000000000005,12.3
4.92,1.0,109.4,0.2,87.4,16.400000000000002,-11.700000000000001,11.217027495599272,-8.5,-1.4491126710012578,2.3000000000000003,5.981686992464023,10.700000000000001
4.93,0.4,87.4,0.9,81.0,16.6,-11.001227813681883,16.900000000000002,-6.416648815530159,0.35071470382692327,2.0707756885597517,1.5,10.600000000000001
4.94,0.0,68.60000000000001,0.0,74.7,16.1,-12.3,15.72391623575285,-8.8,2.5,2.8000000000000003,3.4000000000000004,8.1
4.95,1.0,51.6,2.0,78.2,14.100000000000001,-11.200000000000001,20.200000000000003,-7.0,2.8646307108251006,4.7,12.8,9.1
4.96,0.0,37.2,0.5,72.4,17.1,-14.990068103038388,24.900000000000002,-5.4,2.6372577060733793,4.0,14.8,9.600000000000001
4.97,0.6000000000000001,28.200000000000003,0.0,67.2,12.8,-12.8,26.900000000000002,-4.2,4.9,3.9536998130415713,13.200000000000001,8.9
4.98,2.2,19.400000000000002,3.2,63.900000000000006,10.3,-15.3,30.10002228389089,-2.0,5.5,5.192638088215309,15.100000000000001,8.200000000000001
4.99,0.0,12.0,0.5,61.6,12.9,-12.600000000000001,32.91464572182773,-5.6000000000000005,6.1000000000000005,3.493286153616243,12.700000000000001,9.93965264501904
5.0,0.0,3.6,3.4000000000000004,60.6,11.4,-13.200000000000001,34.0,-4.3,5.6000000000000005,5.873643634533603,13.700000000000001,7.300000000000001
5.01,0.8,3.0,0.8,61.800000000000004,10.200000000000001,-11.3,36.5,-5.7,6.300000000000001,3.3000000000000003,10.4,8.929764791004386
5.0200000000000005,0.0,5.0,0.0,64.10000000000001,8.5,-12.100000000000001,40.5,-3.7,5.6000000000000005,4.3,8.5,5.7
5.03,2.0,3.8000000000000003,3.2,60.7,8.700000000000001,-13.600000000000001,41.6,-3.9872304752853216,10.3,2.4000000000000004,9.600000000000001,6.0
5.04,0.0,1.6,0.0,61.400000000000006,9.4,-13.5,46.0,-1.9000000000000001,8.8,3.4000000000000004,9.0,4.4
5.05,2.8000000000000003,0.0,0.7000000000000001,59.900000000000006,6.872127728677645,-12.5,46.0,-1.0,10.600000000000001,3.3000000000000003,8.700000000000001,3.6
5.0600000000000005,0.8,0.0,0.0,58.900000000000006,4.1000000000000005,-13.576796930847555,48.800000000000004,0.4,10.700000000000001,3.7,11.100000000000001,4.696558248555007
5.07,0.0,0.0,1.3,61.5,0.8832899456798002,-12.9,50.0,0.10557023156952716,13.296927805113237,3.3000000000000003,7.6000000000000005,5.5
5.08,3.0,0.0,0.0,61.400000000000006,4.7,-11.200000000000001,50.1,1.5,11.1482902076168,5.9,11.100000000000001,3.3000000000000003
5.09,0.4,1.8,0.0,61.300000000000004,2.3000000000000003,-13.600000000000001,49.6,1.7000000000000002,11.3,4.926425846768226,7.7,3.2
5.1000000000000005,0.0,2.4000000000000004,0.0,58.5,2.6,-13.100000000000001,54.400000000000006,0.9,13.700000000000001,2.0886486696603446,5.300000000000001,2.0
5.11,2.4000000000000004,4.2,1.3,61.300000000000004,1.0,-12.8,52.6,0.6150861627113698,16.6,2.81694013980754,6.5,0.4
5.12,0.2,0.0,0.0,61.1,0.1,-8.38449255669988,53.86726748644828,3.9000000000000004,16.1,2.3000000000000003,5.9,-0.4
5.13,0.0,1.2000000000000002,0.30000000000000004,62.1,-0.5,-11.276914312918539,54.58679223852804,5.800000000000001,14.3,3.1,4.7,-1.9000000000000001
5.14,0.0,2.2,1.1,61.0,-1.1,-10.5,54.900000000000006,7.4,17.0,2.114007033222378,4.405025394400021,-1.0
5.15,1.0,0.8,0.0,60.0,-0.0,-10.700000000000001,56.1,6.0,16.6,3.9104740456395377,6.5,-0.1
5.16,0.0,0.0,0.1,61.800000000000004,-0.9,-10.4,54.800000000000004,7.2,19.13873314657668,3.8000000000000003,5.800000000000001,-0.7000000000000001
5.17,0.2,0.0,0.0,62.800000000000004,-3.7,-10.600000000000001,54.300000000000004,6.6000000000000005,20.200000000000003,5.7,4.4,-1.5
5.18,0.2,5.800000000000001,0.0,60.2,-4.2,-10.5,55.1,7.0153767386506,21.200000000000003,-0.0,4.917994762585855,-1.2754525324915562
5.19,0.0,6.0,3.1,62.2,-3.0,-12.4,53.76618286033717,7.300000000000001,18.5,3.7408066160483977,2.6709818926928564,-2.929190243896686
5.2,0.2,7.800000000000001,0.0,65.4,-2.791251414713554,-9.9,51.300000000000004,7.6000000000000005,19.1,2.2,3.9000000000000004,-4.3
5.21,0.6000000000000001,15.0,1.9000000000000001,63.800000000000004,-3.4000000000000004,-10.200000000000001,49.7,9.0,20.8,0.2515890115788719,4.5,-3.8000000000000003
5.22,0.0,20.0,0.0,64.0,-6.325312975346887,-9.1,48.7,8.200000000000001,19.839012811347306,-0.4,3.1,-5.5
5.23,2.4000000000000004,30.0,0.0,69.5,-4.4,-9.5,48.2,9.200000000000001,19.8,-0.7000000000000001,0.4,-6.800000000000001
5.24,1.0,38.6,0.0,70.3,-8.200000000000001,-8.200000000000001,45.1,8.575487186130763,22.16284764319288,-0.30000000000000004,-0.30000000000000004,-6.0
5.25,0.0,55.800000000000004,1.8,72.10000000000001,-6.665251314266922,-7.6000000000000005,44.788723525636485,11.100000000000001,21.8,-1.1,1.0,-6.748626940842571
5.26,0.0,67.0,0.0,81.0,-6.300000000000001,-11.9,42.6,9.9,26.5,-2.2431962689156557,-1.1,-7.5
5.2700000000000005,1.4000000000000001,86.80000000000001,0.0,86.4,-9.700000000000001,-8.6,37.6,11.700000000000001,23.8,-0.9,1.9000000000000001,-6.9
5.28,0.0,102.2,0.2,88.80000000000001,-5.0,-9.9,36.6,12.8,24.6,-1.2000000000000002,1.2000000000000002,-7.592998334967459
5.29,0.0,118.80000000000001,0.0,97.10000000000001,-6.300000000000001,-7.0,32.40628005221869,13.5,25.3,-0.7000000000000001,-0.1,-9.9
5.3,0.6000000000000001,133.20000000000002,0.0,101.80000000000001,-7.300000000000001,-7.300000000000001,32.9,14.274646476456919,22.700000000000003,-3.7,-0.6000000000000001,-8.8
5.3100000000000005,0.0,148.6,0.0,109.7,-9.513339683288745,-4.9,32.0,13.587028239502317,24.8,-2.1,-1.0,-8.200000000000001
5.32,0.0,155.0,1.0,115.80000000000001,-8.6,-5.873771831542214,25.6,15.0,24.6,-5.300000000000001,0.5,-12.668675532900728
5.33,3.4000000000000004,158.60000000000002,0.0,125.4,-7.7,-6.300000000000001,23.400000000000002,14.4,24.0,-3.4777859349650013,-1.6,-12.5
5.34,0.0,156.60000000000002,0.0,132.3,-10.091838628018014,-4.191084846943539,21.894253940718194,13.200000000000001,25.1,-3.3000000000000003,-2.0,-9.3
5.3500000000000005,0.4,154.4,0.0,133.20000000000002,-9.0,-5.300000000000001,17.709321484073573,16.8,25.6,-4.1000000000000005,-1.5,-13.4
5.36,0.8,141.4,0.0,137.8,-7.7,-5.1000000000000005,14.600000000000001,17.07419584605367,27.3,-4.2,1.2000000000000002,-10.9
5.37,4.6000000000000005,143.0,77.4,137.9,-9.9,-3.5134362169092244,14.200000000000001,1.5,28.8,-2.9000000000000004,-0.8,-12.406655646061967
5.38,4.4,131.4,80.4,134.0,-7.5273878852400795,-1.5,9.5,1.7000000000000002,24.700000000000003,-5.0,1.7000000000000002,-12.3
5.39,9.4,114.2,87.4,135.1,-10.200000000000001,-2.1,5.1000000000000005,0.8,24.1,-4.6000000000000005,0.2,-12.700000000000001
