Time,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
4.99,29.6,-7.796722653697513,0.057173019221225516,-13.4,-7.6000000000000005,-5.6000000000000005,10.548147668692847,7.4
5.0,29.0,-9.200000000000001,0.47224973640624257,-15.8,-8.4,-0.6000000000000001,13.4,9.038154145293062
5.01,28.200000000000003,-8.200000000000001,0.2,-15.8,-8.548144113658639,-3.8000000000000003,15.594379591027101,10.4
5.0200000000000005,29.200000000000003,-10.200000000000001,0.4,-15.200000000000001,-7.0,-0.5572338289123052,17.6,14.4
5.03,29.6,-7.0,0.5321581843032868,-15.200000000000001,-7.0,0.4,16.8,15.0
5.04,28.6,-8.32257148772774,0.8,-13.600000000000001,-4.800000000000001,0.8,15.600000000000001,16.8
5.05,27.6,-8.196310254564313,0.6000000000000001,-14.6096813013635,-5.4,2.2,16.823661959867728,19.400000000000002
5.0600000000000005,24.8,-10.8,2.205889453644393,-15.4,-5.6000000000000005,2.0,13.817374733856827,18.6
5.07,25.200000000000003,-10.850811730321743,4.6000000000000005,-13.8,-6.252937985068405,3.4000000000000004,12.4,19.23878628244522
5.08,26.8,-12.276465000463237,10.423789287184677,-13.456466241236738,-4.817244763423676,1.8,10.600000000000001,20.0
5.09,25.0,-11.4,15.833705180330698,-13.0,-5.0,2.0,8.6,17.600640072074775
5.1000000000000005,21.6,-13.8,20.200000000000003,-11.4,-2.7484012197590313,2.4000000000000004,4.4,17.0
5.11,22.163560290415678,-15.4,23.62301811760167,-10.8,-0.8,4.4,3.6,16.2
5.12,21.6,-14.023247398700127,28.200000000000003,-10.600000000000001,-0.8,2.8000000000000003,15.931283528606178,16.2
5.13,19.400000000000002,-15.0,32.0,-9.8,1.2000000000000002,4.6000000000000005,15.8,14.600000000000001
5.14,16.8,-12.4,37.800000000000004,-7.4,1.6,3.157261681812796,14.200000000000001,15.921800083575672
5.15,18.2,-12.4,38.800000000000004,-7.0,1.7529491440499754,3.4000000000000004,14.600000000000001,13.0
5.16,16.2,-15.8,43.0,-5.6000000000000005,3.4000000000000004,5.596523530372156,14.0,11.4
5.17,15.200000000000001,-13.200000000000001,48.04320182238437,-6.0,5.0,5.0,14.200000000000001,12.600000000000001
5.18,14.4,-13.8,51.2,-6.0,5.800000000000001,2.6104639228775475,13.0,10.0
5.19,13.657921035562975,-16.400000000000002,52.0,-4.863952485291539,6.800000000000001,4.0,11.4,8.8
5.2,12.525857554534754,-15.133083511088543,56.800000000000004,-2.432329526603354,7.258513216884006,2.4000000000000004,11.530392389453151,7.4
5.21,10.4,-15.600000000000001,58.5775154522063,-4.2,8.6,4.616617369990061,10.0,8.4
5.22,10.0,-14.12055134269186,60.800000000000004,-0.2,12.4,4.800000000000001,10.600000000000001,6.6000000000000005
5.23,7.2,-16.12874112403008,62.0,-2.0,12.600000000000001,4.6000000000000005,8.8,5.4
5.24,8.200000000000001,-14.96329280107932,63.800000000000004,0.6476824829927125,11.0,6.2,7.4,4.800000000000001
5.25,3.8000000000000003,-15.600000000000001,64.8,-0.4,11.200000000000001,5.269716087740608,7.0,4.2
5.26,5.2,-14.200000000000001,65.4,0.8,14.799641430256305,7.2,6.4,4.6000000000000005
5.2700000000000005,5.4,-14.8,65.4,0.2,16.8,5.2,6.4,3.4000000000000004
5.28,2.2,-15.0,65.2,5.0,16.400000000000002,5.0,5.6000000000000005,2.0
5.29,3.0,-14.4,64.8,4.378313575670344,19.0,4.4,5.874441252984835,1.8
5.3,2.4000000000000004,-11.8,64.34870924354168,5.4,19.200000000000003,3.6,4.744288872806364,0.361828925419052
5.3100000000000005,-3.2,-14.0,63.800000000000004,5.0,19.978584554034764,3.0,5.0,-0.2
5.32,-1.0,-14.4,63.6,5.4,21.8,3.2,4.4,-1.8
5.33,-4.6000000000000005,-12.4,60.400000000000006,7.94558357764703,21.6,2.8258388832662913,3.0,-2.6
5.34,-2.810216464013481,-12.790697163449495,58.2,6.800000000000001,22.6,2.6,4.0,-2.628271859999299
5.3500000000000005,-3.6,-13.8,56.800000000000004,8.6,24.6,2.8458078105723685,1.2000000000000002,-3.4000000000000004
5.36,-7.0,-9.600000000000001,53.400000000000006,8.200000000000001,24.6,2.2,2.5671139942418755,-3.4000000000000004
5.37,-3.2,-11.78549021657884,48.95273333954407,10.4,27.425990039477817,0.8,1.0,-4.800000000000001
5.38,-5.6000000000000005,-11.4,46.0,9.200000000000001,26.8,0.2,-0.0,-6.6000000000000005
5.39,-7.4,-10.4,45.2,10.4,27.400000000000002,0.6131005356626614,1.4000000000000001,-8.14367414123492
5.4,-5.800000000000001,-8.4,39.0,12.0,27.400000000000002,-1.0,0.8428215171449865,-6.800000000000001
5.41,-9.600000000000001,-11.200000000000001,36.4,14.200000000000001,28.8,-1.0,-0.8,-8.200000000000001
5.42,-9.600000000000001,-8.793761278545286,30.8,13.8,28.200000000000003,-1.6,0.6000000000000001,-8.4
5.43,-11.0,-6.4,29.0,16.2,29.200000000000003,0.8,0.6000000000000001,-9.600000000000001
5.44,-7.2,-7.766872111212322,22.721916590315228,17.400000000000002,28.374622355516955,-3.346627148982086,1.2000000000000002,-9.200000000000001
5.45,-9.0,-8.6,18.776051499536997,16.400000000000002,30.6,-3.6,0.8,-12.0
5.46,-9.0,-7.4,14.0,16.2,30.0,-3.8000000000000003,0.8,-12.600000000000001
5.47,-9.600000000000001,-6.012980283728743,10.0,19.400000000000002,32.0,-4.4,-0.4,-12.600000000000001
5.48,-9.4,-4.4,4.934679048140796,17.6,32.4,-3.4000000000000004,-0.0,-13.4
5.49,-9.8,-5.372927359207078,1.0,19.184658589047388,30.8,-5.4,-0.2,-14.600000000000001
